5	Lesson:	Files:				Reviewed, status:	Notes:	Keywords:
		https://www.engageny.org/file/40401/download/math-g6-m2-topic-a-lesson-5-teacher.pdf?token=8UHTTGhW	Grade 6 Mathematics Module 2, Topic A, Lesson 5: Teacher Version (818.44 KB)			MAYBE		
		https://www.engageny.org/file/40406/download/math-g6-m2-topic-a-lesson-5-student.docx?token=vKhjenNd	Grade 6 Mathematics Module 2, Topic A, Lesson 5: Student Version (137.9 KB)			MAYBE		
		https://www.engageny.org/file/40411/download/math-g6-m2-topic-a-lesson-5-teacher.docx?token=rHn06VUe	Grade 6 Mathematics Module 2, Topic A, Lesson 5: Teacher Version (352.9 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-6							
		https://www.engageny.org/file/40421/download/math-g6-m2-topic-a-lesson-6-student.pdf?token=ChxqJgTC	Grade 6 Mathematics Module 2, Topic A, Lesson 6: Student Version (414.45 KB)			MAYBE	Does refer to partner work -- I think tutor could easily be partner.	
		https://www.engageny.org/file/40426/download/math-g6-m2-topic-a-lesson-6-teacher.pdf?token=gRLnwabk	Grade 6 Mathematics Module 2, Topic A, Lesson 6: Teacher Version (777.21 KB)			MAYBE		
		https://www.engageny.org/file/40431/download/math-g6-m2-topic-a-lesson-6-student.docx?token=yDkRl16M	Grade 6 Mathematics Module 2, Topic A, Lesson 6: Student Version (180.98 KB)			MAYBE		
		https://www.engageny.org/file/40436/download/math-g6-m2-topic-a-lesson-6-teacher.docx?token=0yxhZl8J	Grade 6 Mathematics Module 2, Topic A, Lesson 6: Teacher Version (262.59 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-7							
		https://www.engageny.org/file/40446/download/math-g6-m2-topic-a-lesson-7-student.pdf?token=G8t55kZI	Grade 6 Mathematics Module 2, Topic A, Lesson 7: Student Version (491.94 KB)			YES		partitive interpretation; reciprocals;  measurement interpretation
		https://www.engageny.org/file/40451/download/math-g6-m2-topic-a-lesson-7-teacher.pdf?token=YWRx9qQO	Grade 6 Mathematics Module 2, Topic A, Lesson 7: Teacher Version (1002.04 KB)			YES		
		https://www.engageny.org/file/40456/download/math-g6-m2-topic-a-lesson-7-student.docx?token=FWHtUFlM	Grade 6 Mathematics Module 2, Topic A, Lesson 7: Student Version (186.25 KB)			YES		
		https://www.engageny.org/file/40461/download/math-g6-m2-topic-a-lesson-7-teacher.docx?token=l-iyq__o	Grade 6 Mathematics Module 2, Topic A, Lesson 7: Teacher Version (336.22 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-8							
		https://www.engageny.org/file/40471/download/math-g6-m2-topic-a-lesson-8-student.pdf?token=F8bIorf0	Grade 6 Mathematics Module 2, Topic A, Lesson 8: Student Version (409.09 KB)			NO	One exercise is a memory game -- not suitable for tutoring.	
		https://www.engageny.org/file/40476/download/math-g6-m2-topic-a-lesson-8-teacher.pdf?token=P--4jpj4	Grade 6 Mathematics Module 2, Topic A, Lesson 8: Teacher Version (662.39 KB)			NO	Could be used with modification. Memory game is a matching game with mixed number division and the quotients.	
		https://www.engageny.org/file/40481/download/math-g6-m2-topic-a-lesson-8-student.docx?token=2dm0Naul	Grade 6 Mathematics Module 2, Topic A, Lesson 8: Student Version (181.17 KB)			NO		
		https://www.engageny.org/file/40486/download/math-g6-m2-topic-a-lesson-8-teacher.docx?token=GCJ7zJM_	Grade 6 Mathematics Module 2, Topic A, Lesson 8: Teacher Version (257.67 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-b-lesson-9							
		https://www.engageny.org/file/40501/download/math-g6-m2-topic-b-lesson-9-teacher.pdf?token=ptZkm_mQ	Grade 6 Mathematics Module 2, Topic B, Lesson 9: Teacher Version (635.4 KB)			YES		
		https://www.engageny.org/file/113586/download/math-g6-m2-topic-b-lesson-9-student.pdf?token=AcbaEiZr	Grade 6 Mathematics Module 2, Topic B, Lesson 9: Student Version (416.72 KB)			YES		
		https://www.engageny.org/file/40511/download/math-g6-m2-topic-b-lesson-9-teacher.docx?token=iu-zZCY8	Grade 6 Mathematics Module 2, Topic B, Lesson 9: Teacher Version (236.98 KB)			YES		
		https://www.engageny.org/file/113591/download/math-g6-m2-topic-b-lesson-9-student.docx?token=jSpnHqUl	Grade 6 Mathematics Module 2, Topic B, Lesson 9: Student Version (179.73 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-b-lesson-10							
		https://www.engageny.org/file/113606/download/math-g6-m2-topic-b-lesson-10-teacher.pdf?token=p8OAwEUW	Grade 6 Mathematics Module 2, Topic B, Lesson 10: Teacher Version (722.08 KB)			NO	Contains station work without written problems in the student version. Could be adapted for tutoring use.	partial product; distributive property
		https://www.engageny.org/file/40521/download/math-g6-m2-topic-b-lesson-10-student.pdf?token=aATyKwCk	Grade 6 Mathematics Module 2, Topic B, Lesson 10: Student Version (412.75 KB)			NO		
		https://www.engageny.org/file/113611/download/math-g6-m2-topic-b-lesson-10-teacher.docx?token=ek1U6ao0	Grade 6 Mathematics Module 2, Topic B, Lesson 10: Teacher Version (240.14 KB)			NO		
		https://www.engageny.org/file/40531/download/math-g6-m2-topic-b-lesson-10-student.docx?token=EeypG2F3	Grade 6 Mathematics Module 2, Topic B, Lesson 10: Student Version (184.18 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-b-lesson-11							
		https://www.engageny.org/file/40546/download/math-g6-m2-topic-b-lesson-11-student.pdf?token=oX3GDakQ	Grade 6 Mathematics Module 2, Topic B, Lesson 11: Student Version (421.68 KB)			MAYBE	First part is group work.  The exercises and problem set are good though.	
		https://www.engageny.org/file/40551/download/math-g6-m2-topic-b-lesson-11-teacher.pdf?token=9wdq_tGr	Grade 6 Mathematics Module 2, Topic B, Lesson 11: Teacher Version (641.01 KB)			MAYBE		
		https://www.engageny.org/file/40556/download/math-g6-m2-topic-b-lesson-11-student.docx?token=4rKRMkyn	Grade 6 Mathematics Module 2, Topic B, Lesson 11: Student Version (182.25 KB)			MAYBE		
		https://www.engageny.org/file/40561/download/math-g6-m2-topic-b-lesson-11-teacher.docx?token=V0D800OY	Grade 6 Mathematics Module 2, Topic B, Lesson 11: Teacher Version (175.67 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-c-lesson-12							
		https://www.engageny.org/file/40571/download/math-g6-m2-topic-c-lesson-12-student.pdf?token=kppoQkH2	Grade 6 Mathematics Module 2, Topic C, Lesson 12: Student Version (496.83 KB)			YES		estimation; place value; division algorithm
		https://www.engageny.org/file/40576/download/math-g6-m2-topic-c-lesson-12-teacher.pdf?token=P1oKrRcw	Grade 6 Mathematics Module 2, Topic C, Lesson 12: Teacher Version (769.09 KB)			YES		
		https://www.engageny.org/file/40581/download/math-g6-m2-topic-c-lesson-12-student.docx?token=d2fx2ESU	Grade 6 Mathematics Module 2, Topic C, Lesson 12: Student Version (181.16 KB)			YES		
		https://www.engageny.org/file/40586/download/math-g6-m2-topic-c-lesson-12-teacher.docx?token=teMTJtXw	Grade 6 Mathematics Module 2, Topic C, Lesson 12: Teacher Version (265.49 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-c-lesson-13							
		https://www.engageny.org/file/40826/download/math-g6-m2-topic-c-lesson-13-student.pdf?token=5Jcmv75d	Grade 6 Mathematics Module 2, Topic C, Lesson 13: Student Version (510.58 KB)			YES		division algorithm; estimation
		https://www.engageny.org/file/40836/download/math-g6-m2-topic-c-lesson-13-teacher.pdf?token=-ehZgTRs	Grade 6 Mathematics Module 2, Topic C, Lesson 13: Teacher Version (811.98 KB)			YES		
		https://www.engageny.org/file/40841/download/math-g6-m2-topic-c-lesson-13-student.docx?token=T7f5Osrz	Grade 6 Mathematics Module 2, Topic C, Lesson 13: Student Version (185.14 KB)			YES		
		https://www.engageny.org/file/40851/download/math-g6-m2-topic-c-lesson-13-teacher.docx?token=5vq65W1S	Grade 6 Mathematics Module 2, Topic C, Lesson 13: Teacher Version (287.39 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-c-lesson-14							
		https://www.engageny.org/file/40866/download/math-g6-m2-topic-c-lesson-14-student.pdf?token=V8p1xvLo	Grade 6 Mathematics Module 2, Topic C, Lesson 14: Student Version (445.88 KB)			YES		
		https://www.engageny.org/file/40871/download/math-g6-m2-topic-c-lesson-14-teacher.pdf?token=gbrVzCeH	Grade 6 Mathematics Module 2, Topic C, Lesson 14: Teacher Version (779.64 KB)			YES		
		https://www.engageny.org/file/40876/download/math-g6-m2-topic-c-lesson-14-student.docx?token=iHkRNwnS	Grade 6 Mathematics Module 2, Topic C, Lesson 14: Student Version (183.63 KB)			YES		
		https://www.engageny.org/file/40881/download/math-g6-m2-topic-c-lesson-14-teacher.docx?token=wbA8JIL7	Grade 6 Mathematics Module 2, Topic C, Lesson 14: Teacher Version (289.75 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-c-lesson-15							
		https://www.engageny.org/file/40896/download/math-g6-m2-topic-c-lesson-15-student.pdf?token=uNDdEadE	Grade 6 Mathematics Module 2, Topic C, Lesson 15: Student Version (438.17 KB)			YES		mental math; division algorithm; estimation
		https://www.engageny.org/file/40906/download/math-g6-m2-topic-c-lesson-15-teacher.pdf?token=IypRB1Xm	Grade 6 Mathematics Module 2, Topic C, Lesson 15: Teacher Version (682.96 KB)			YES		
		https://www.engageny.org/file/40916/download/math-g6-m2-topic-c-lesson-15-student.docx?token=1sV1mMDg	Grade 6 Mathematics Module 2, Topic C, Lesson 15: Student Version (182.9 KB)			YES		
		https://www.engageny.org/file/40921/download/math-g6-m2-topic-c-lesson-15-teacher.docx?token=FLhF0-O4	Grade 6 Mathematics Module 2, Topic C, Lesson 15: Teacher Version (244.73 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-d-lesson-16							
		https://www.engageny.org/file/40941/download/math-g6-m2-topic-d-lesson-16-student.pdf?token=enGEypdw	Grade 6 Mathematics Module 2, Topic D, Lesson 16: Student Version (445.54 KB)			YES		
		https://www.engageny.org/file/40946/download/math-g6-m2-topic-d-lesson-16-teacher.pdf?token=xO265pbW	Grade 6 Mathematics Module 2, Topic D, Lesson 16: Teacher Version (675.4 KB)			YES		
		https://www.engageny.org/file/40956/download/math-g6-m2-topic-d-lesson-16-student.docx?token=5PjFj5Qa	Grade 6 Mathematics Module 2, Topic D, Lesson 16: Student Version (183.74 KB)			YES		
		https://www.engageny.org/file/40961/download/math-g6-m2-topic-d-lesson-16-teacher.docx?token=MNac93mH	Grade 6 Mathematics Module 2, Topic D, Lesson 16: Teacher Version (285.26 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-d-lesson-17							
		https://www.engageny.org/file/40981/download/math-g6-m2-topic-d-lesson-17-student.pdf?token=VL6BXldR	Grade 6 Mathematics Module 2, Topic D, Lesson 17: Student Version (534.29 KB)			YES	Tutor will need to discuss all the divisibility rules with student.	divisibility rules
		https://www.engageny.org/file/40986/download/math-g6-m2-topic-d-lesson-17-teacher.pdf?token=KuYdg7X1	Grade 6 Mathematics Module 2, Topic D, Lesson 17: Teacher Version (794.85 KB)			YES	Could modify and add the divisibility rules on the document.	
		https://www.engageny.org/file/40996/download/math-g6-m2-topic-d-lesson-17-student.docx?token=Het4aO9B	Grade 6 Mathematics Module 2, Topic D, Lesson 17: Student Version (197.09 KB)			YES		
		https://www.engageny.org/file/41001/download/math-g6-m2-topic-d-lesson-17-teacher.docx?token=n4garLoM	Grade 6 Mathematics Module 2, Topic D, Lesson 17: Teacher Version (296.46 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-d-lesson-18							
		https://www.engageny.org/file/41021/download/math-g6-m2-topic-d-lesson-18-student.pdf?token=J_StKYUW	Grade 6 Mathematics Module 2, Topic D, Lesson 18: Student Version (615.09 KB)			YES	Refers to station work -- but problems are available in student version, so I think it's easily adaptable by the tutor.	
		https://www.engageny.org/file/41041/download/math-g6-m2-topic-d-lesson-18-teacher.pdf?token=K8VpSl5H	Grade 6 Mathematics Module 2, Topic D, Lesson 18: Teacher Version (847.14 KB)			YES	This is a great bank of problems.  	
		https://www.engageny.org/file/41046/download/math-g6-m2-topic-d-lesson-18-student.docx?token=cvEs1USQ	Grade 6 Mathematics Module 2, Topic D, Lesson 18: Student Version (241.42 KB)			YES		
		https://www.engageny.org/file/41056/download/math-g6-m2-topic-d-lesson-18-teacher.docx?token=tgYAI5jY	Grade 6 Mathematics Module 2, Topic D, Lesson 18: Teacher Version (338.83 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-d-lesson-19							
		https://www.engageny.org/file/41071/download/math-g6-m2-topic-d-lesson-19-student.pdf?token=jiSgsA3M	Grade 6 Mathematics Module 2, Topic D, Lesson 19: Student Version (523.42 KB)			YES		GCF; Euclid's Algorithm
		https://www.engageny.org/file/41076/download/math-g6-m2-topic-d-lesson-19-teacher.pdf?token=x7GoOydx	Grade 6 Mathematics Module 2, Topic D, Lesson 19: Teacher Version (919.18 KB)			YES		
		https://www.engageny.org/file/41081/download/math-g6-m2-topic-d-lesson-19-student.docx?token=fNtIY_Tq	Grade 6 Mathematics Module 2, Topic D, Lesson 19: Student Version (195.24 KB)			YES		
		https://www.engageny.org/file/41086/download/math-g6-m2-topic-d-lesson-19-teacher.docx?token=zIVyWpaA	Grade 6 Mathematics Module 2, Topic D, Lesson 19: Teacher Version (330.36 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-3-topic-lesson-1							
		https://www.engageny.org/file/41096/download/math-g6-m3-topic-a-lesson-1-student.pdf?token=QkXb23T1	Grade 6 Mathematics Module 3, Topic A, Lesson 1: Student Version (489.87 KB)			YES	References a class/group work activity	
		https://www.engageny.org/file/41101/download/math-g6-m3-topic-a-lesson-1-teacher.pdf?token=idgy3zlk	Grade 6 Mathematics Module 3, Topic A, Lesson 1: Teacher Version (857 KB)			YES	Easily adaptable.  Problem set it good.	
		https://www.engageny.org/file/41106/download/math-g6-m3-topic-a-lesson-1-student.docx?token=JetLwwE5	Grade 6 Mathematics Module 3, Topic A, Lesson 1: Student Version (195.9 KB)			YES		
		https://www.engageny.org/file/41111/download/math-g6-m3-topic-a-lesson-1-teacher.docx?token=hpFAeM74	Grade 6 Mathematics Module 3, Topic A, Lesson 1: Teacher Version (500.44 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-3-topic-lesson-2							
		https://www.engageny.org/file/41121/download/math-g6-m3-topic-a-lesson-2-student.pdf?token=iJjgFMVG	Grade 6 Mathematics Module 3, Topic A, Lesson 2: Student Version (601.17 KB)			YES	Exercuse 1 refers to partner work, but could be done with tutor.	
		https://www.engageny.org/file/41126/download/math-g6-m3-topic-a-lesson-2-teacher.pdf?token=vKt-rZAW	Grade 6 Mathematics Module 3, Topic A, Lesson 2: Teacher Version (848.35 KB)			YES		
		https://www.engageny.org/file/41131/download/math-g6-m3-topic-a-lesson-2-student.docx?token=blLZG3zV	Grade 6 Mathematics Module 3, Topic A, Lesson 2: Student Version (620.73 KB)			YES		
		https://www.engageny.org/file/41136/download/math-g6-m3-topic-a-lesson-2-teacher.docx?token=prDsle41	Grade 6 Mathematics Module 3, Topic A, Lesson 2: Teacher Version (805.89 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-3-topic-lesson-3							
		https://www.engageny.org/file/41146/download/math-g6-m3-topic-a-lesson-3-student.pdf?token=68irZ5Ca	Grade 6 Mathematics Module 3, Topic A, Lesson 3: Student Version (594.47 KB)			YES	Discuss with partner -- discuss with tutor.	
		https://www.engageny.org/file/41151/download/math-g6-m3-topic-a-lesson-3-teacher.pdf?token=Fxho-nAv	Grade 6 Mathematics Module 3, Topic A, Lesson 3: Teacher Version (854.02 KB)			YES		
		https://www.engageny.org/file/41156/download/math-g6-m3-topic-a-lesson-3-student.docx?token=2ipf-X73	Grade 6 Mathematics Module 3, Topic A, Lesson 3: Student Version (1.11 MB)			YES		
		https://www.engageny.org/file/41161/download/math-g6-m3-topic-a-lesson-3-teacher.docx?token=r92_WyAF	Grade 6 Mathematics Module 3, Topic A, Lesson 3: Teacher Version (1.3 MB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-3-topic-lesson-4							
		https://www.engageny.org/file/41171/download/math-g6-m3-topic-a-lesson-4-student.pdf?token=km_6-U1i	Grade 6 Mathematics Module 3, Topic A, Lesson 4: Student Version (513.17 KB)			YES		
		https://www.engageny.org/file/41176/download/math-g6-m3-topic-a-lesson-4-teacher.pdf?token=D5sWHPVk	Grade 6 Mathematics Module 3, Topic A, Lesson 4: Teacher Version (874.83 KB)			YES		
		https://www.engageny.org/file/41181/download/math-g6-m3-topic-a-lesson-4-student.docx?token=HmMLkdZy	Grade 6 Mathematics Module 3, Topic A, Lesson 4: Student Version (255.64 KB)			YES		
		https://www.engageny.org/file/41186/download/math-g6-m3-topic-a-lesson-4-teacher.docx?token=wVejnSEO	Grade 6 Mathematics Module 3, Topic A, Lesson 4: Teacher Version (1.16 MB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-3-topic-lesson-5							
		https://www.engageny.org/file/41201/download/math-g6-m3-topic-a-lesson-5-student.pdf?token=V0tpCWVy	Grade 6 Mathematics Module 3, Topic A, Lesson 5: Student Version (675.48 KB)			MAYBE	Problem Set is good, but exercises include group work that is not included in student version.	
		https://www.engageny.org/file/41211/download/math-g6-m3-topic-a-lesson-5-teacher.pdf?token=sI1jZ7Mz	Grade 6 Mathematics Module 3, Topic A, Lesson 5: Teacher Version (775.54 KB)			MAYBE		
		https://www.engageny.org/file/41216/download/math-g6-m3-topic-a-lesson-5-student.docx?token=woigm0po	Grade 6 Mathematics Module 3, Topic A, Lesson 5: Student Version (228.25 KB)			MAYBE		
		https://www.engageny.org/file/41226/download/math-g6-m3-topic-a-lesson-5-teacher.docx?token=lzu36AQW	Grade 6 Mathematics Module 3, Topic A, Lesson 5: Teacher Version (314.85 KB)			MAYBE		
